,F7,Fp1,Fp2,F8,F3,Fz,F4,C3,Cz,P8,P7,Pz,P4,T3,P3,O1,O2,C4,T4,A2,IMPEDANCE,BATTERY,FRAME
719,131794944.0,4287488000.0,4116684800.0,268924928.0,325249024.0,211587072.0,235245568.0,185014272.0,372660224.0,25004032.0,101156864.0,73768960.0,201379840.0,115904512.0,162555904.0,44656640.0,43876352.0,158365696.0,216508416.0,4280487936.0,17.0,106.0,719.0
720,122144768.0,4275468288.0,4105572352.0,262094848.0,316815360.0,203890688.0,223442944.0,175173632.0,369135616.0,14651392.0,92528640.0,74899456.0,195715072.0,107325440.0,154523648.0,37410816.0,35966976.0,175865856.0,204634112.0,4268974080.0,17.0,106.0,720.0
721,119607296.0,4270075904.0,4100384768.0,258936832.0,312791040.0,202778624.0,217839616.0,170772480.0,378886144.0,10561536.0,90816512.0,94265344.0,201302016.0,105596928.0,152473600.0,38445056.0,33734656.0,210214912.0,198766592.0,4264591360.0,17.0,106.0,721.0
722,129294336.0,4282132480.0,4111523840.0,265793536.0,321228800.0,210501632.0,229701632.0,180723712.0,382464000.0,20928512.0,99483648.0,93216768.0,206989312.0,114182144.0,160526336.0,45727744.0,41650176.0,192804864.0,210644992.0,4276097024.0,17.0,106.0,722.0
723,131819520.0,4287510528.0,4116670464.0,268888064.0,325185536.0,211589120.0,235296768.0,185174016.0,372680704.0,24969216.0,101191680.0,73879552.0,201390080.0,115851264.0,162541568.0,44720128.0,43849728.0,158406656.0,216463360.0,4280428544.0,17.0,106.0,723.0
724,122136576.0,4275445760.0,4105510912.0,262045696.0,316731392.0,203837440.0,223447040.0,175300608.0,369127424.0,14544896.0,92512256.0,74979328.0,195690496.0,107239424.0,154443776.0,37437440.0,35889152.0,175869952.0,204548096.0,4268875776.0,17.0,106.0,724.0
725,119601152.0,4270049280.0,4100323328.0,258895872.0,312715264.0,202719232.0,217839616.0,170872832.0,378873856.0,10446848.0,90773504.0,94318592.0,201265152.0,105535488.0,152391680.0,38414336.0,33628160.0,210233344.0,198682624.0,4264493056.0,17.0,106.0,725.0
726,129316864.0,4282140672.0,4111474688.0,265838592.0,321165312.0,210481152.0,229756928.0,180791296.0,382445568.0,20862976.0,99436544.0,93229056.0,206977024.0,114151424.0,160468992.0,45658112.0,41574400.0,192817152.0,210606080.0,4276008960.0,17.0,106.0,726.0
727,131913728.0,4287588352.0,4116697088.0,268943360.0,325181440.0,211607552.0,235401216.0,185255936.0,372674560.0,24971264.0,101191680.0,73883648.0,201398272.0,115894272.0,162531328.0,44681216.0,43810816.0,158420992.0,216469504.0,4280403968.0,17.0,106.0,727.0
728,122241024.0,4275556352.0,4105562112.0,262008832.0,316755968.0,203884544.0,223553536.0,175378432.0,369133568.0,14585856.0,92534784.0,74942464.0,195715072.0,107315200.0,154480640.0,37466112.0,35885056.0,175865856.0,204564480.0,4268900352.0,17.0,106.0,728.0
729,119767040.0,4270237696.0,4100438016.0,258988032.0,312817664.0,202846208.0,218032128.0,171016192.0,378955776.0,10571776.0,90847232.0,94334976.0,201379840.0,105654272.0,152489984.0,38492160.0,33732608.0,210276352.0,198795264.0,4264601600.0,17.0,106.0,729.0
730,129470464.0,4282308608.0,4111626240.0,265881600.0,321288192.0,210608128.0,229941248.0,180912128.0,382537728.0,20963328.0,99526656.0,93274112.0,207083520.0,114247680.0,160579584.0,45705216.0,41684992.0,192878592.0,210706432.0,4276113408.0,17.0,106.0,730.0
731,131981312.0,4287682560.0,4116789248.0,268988416.0,325238784.0,211689472.0,235550720.0,185296896.0,372742144.0,25024512.0,101212160.0,73887744.0,201457664.0,115931136.0,162590720.0,44664832.0,43857920.0,158498816.0,216522752.0,4280432640.0,17.0,106.0,731.0
732,122273792.0,4275591168.0,4105613312.0,262096896.0,316739584.0,203915264.0,223668224.0,175388672.0,369190912.0,14604288.0,92526592.0,74969088.0,195745792.0,107300864.0,154472448.0,37408768.0,35911680.0,175951872.0,204601344.0,4268906496.0,17.0,106.0,732.0
733,119726080.0,4270180352.0,4100392960.0,258922496.0,312690688.0,202745856.0,218025984.0,170924032.0,378912768.0,10463232.0,90765312.0,94289920.0,201289728.0,105545728.0,152375296.0,38385664.0,33609728.0,210262016.0,198696960.0,4264468480.0,17.0,106.0,733.0
734,129421312.0,4282269696.0,4111556608.0,265742336.0,321105920.0,210456576.0,229883904.0,180809728.0,382453760.0,20832256.0,99436544.0,93218816.0,206960640.0,114130944.0,160432128.0,45635584.0,41502720.0,192839680.0,210558976.0,4275963904.0,17.0,106.0,734.0
735,131987456.0,4287705088.0,4116774912.0,268873728.0,325109760.0,211585024.0,235530240.0,185272320.0,372688896.0,24920064.0,101173248.0,73893888.0,201383936.0,115845120.0,162490368.0,44625920.0,43716608.0,158443520.0,216412160.0,4280340480.0,17.0,106.0,735.0
736,122286080.0,4275640320.0,4105635840.0,262031360.0,316672000.0,203857920.0,223684608.0,175405056.0,369154048.0,14544896.0,92502016.0,74979328.0,195717120.0,107247616.0,154435584.0,37398528.0,35801088.0,175915008.0,204521472.0,4268826624.0,17.0,106.0,736.0
737,119777280.0,4270276608.0,4100505600.0,258895872.0,312705024.0,202756096.0,218120192.0,171010048.0,378939392.0,10504192.0,90818560.0,94314496.0,201347072.0,105564160.0,152412160.0,38447104.0,33585152.0,210276352.0,198709248.0,4264495104.0,17.0,106.0,737.0
738,129511424.0,4282394624.0,4111693824.0,265785344.0,321193984.0,210538496.0,230041600.0,180953088.0,382537728.0,20920320.0,99504128.0,93220864.0,207048704.0,114192384.0,160505856.0,45692928.0,41521152.0,192858112.0,210640896.0,4276031488.0,17.0,106.0,738.0
739,132040704.0,4287791104.0,4116885504.0,268863488.0,325140480.0,211630080.0,235649024.0,185382912.0,372731904.0,24969216.0,101193728.0,73826304.0,201416704.0,115896320.0,162506752.0,44621824.0,43687936.0,158461952.0,216457216.0,4280360960.0,17.0,106.0,739.0
740,122372096.0,4275742720.0,4105771008.0,262004736.0,316655616.0,203896832.0,223801344.0,175509504.0,369176576.0,14594048.0,92542976.0,74905600.0,195747840.0,107302912.0,154456064.0,37386240.0,35741696.0,175917056.0,204560384.0,4268859392.0,17.0,106.0,740.0
741,119879680.0,4270376960.0,4100612096.0,258932736.0,312694784.0,202838016.0,218259456.0,171122688.0,378990592.0,10575872.0,90880000.0,94314496.0,201402368.0,105629696.0,152479744.0,38477824.0,33581056.0,210321408.0,198762496.0,4264544256.0,17.0,106.0,741.0
742,129570816.0,4282408960.0,4111683584.0,265760768.0,321181696.0,210554880.0,230117376.0,180994048.0,382558208.0,20930560.0,99532800.0,93257728.0,207085568.0,114208768.0,160522240.0,45713408.0,41508864.0,192954368.0,210630656.0,4276008960.0,17.0,106.0,742.0
743,132116480.0,4287797248.0,4116850688.0,268875776.0,325160960.0,211634176.0,235730944.0,185411584.0,372772864.0,24985600.0,101267456.0,73938944.0,201469952.0,115902464.0,162557952.0,44699648.0,43698176.0,158601216.0,216465408.0,4280367104.0,17.0,106.0,743.0
744,122359808.0,4275671040.0,4105660416.0,261949440.0,316667904.0,203835392.0,223815680.0,175478784.0,369197056.0,14544896.0,92545024.0,75008000.0,195749888.0,107235328.0,154441728.0,37373952.0,35667968.0,176021504.0,204505088.0,4268785664.0,17.0,106.0,744.0
745,119795712.0,4270262272.0,4100458496.0,258779136.0,312631296.0,202719232.0,218195968.0,171014144.0,378908672.0,10457088.0,90783744.0,94296064.0,201322496.0,105486336.0,152373248.0,38328320.0,33431552.0,210268160.0,198631424.0,4264400896.0,17.0,106.0,745.0
746,129552384.0,4282386432.0,4111654912.0,265711616.0,321124352.0,210515968.0,230131712.0,180951040.0,382519296.0,20912128.0,99495936.0,93253632.0,207069184.0,114126848.0,160489472.0,45635584.0,41449472.0,192927744.0,210593792.0,4275990528.0,17.0,106.0,746.0
747,132081664.0,4287789056.0,4116854784.0,268840960.0,325124096.0,211623936.0,235767808.0,185399296.0,372758528.0,25001984.0,101208064.0,73914368.0,201488384.0,115841024.0,162527232.0,44613632.0,43663360.0,158617600.0,216459264.0,4280363008.0,17.0,106.0,747.0
748,122376192.0,4275722240.0,4105723904.0,261988352.0,316710912.0,203886592.0,223928320.0,175540224.0,369217536.0,14622720.0,92540928.0,74960896.0,195809280.0,107272192.0,154472448.0,37335040.0,35721216.0,176039936.0,204578816.0,4268863488.0,17.0,106.0,748.0
749,119869440.0,4270360576.0,4100540416.0,258871296.0,312780800.0,202788864.0,218368000.0,171157504.0,378984448.0,10571776.0,90855424.0,94277632.0,201414656.0,105609216.0,152473600.0,38397952.0,33523712.0,210319360.0,198748160.0,4264495104.0,17.0,106.0,749.0
750,129542144.0,4282417152.0,4111665152.0,265723904.0,321220608.0,210524160.0,230248448.0,181049344.0,382554112.0,20948992.0,99534848.0,93233152.0,207122432.0,114182144.0,160559104.0,45692928.0,41459712.0,192966656.0,210640896.0,4275986432.0,17.0,106.0,750.0
751,132077568.0,4287793152.0,4116811776.0,268840960.0,325201920.0,211615744.0,235862016.0,185477120.0,372783104.0,25001984.0,101249024.0,73928704.0,201535488.0,115888128.0,162598912.0,44681216.0,43659264.0,158681088.0,216471552.0,4280358912.0,17.0,106.0,751.0
752,122378240.0,4275693568.0,4105627648.0,262006784.0,316747776.0,203845632.0,223991808.0,175572992.0,369211392.0,14594048.0,92555264.0,75003904.0,195835904.0,107259904.0,154505216.0,37425152.0,35680256.0,176093184.0,204541952.0,4268828672.0,17.0,106.0,752.0
753,119844864.0,4270297088.0,4100450304.0,258904064.0,312748032.0,202729472.0,218402816.0,171128832.0,378951680.0,10528768.0,90836992.0,94320640.0,201410560.0,105533440.0,152438784.0,38383616.0,33452032.0,210356224.0,198699008.0,4264470528.0,17.0,106.0,753.0
754,129507328.0,4282329088.0,4111570944.0,265707520.0,321173504.0,210446336.0,230252544.0,180985856.0,382511104.0,20893696.0,99483648.0,93261824.0,207073280.0,114100224.0,160483328.0,45578240.0,41353216.0,192942080.0,210567168.0,4275994624.0,17.0,106.0,754.0
755,132032512.0,4287709184.0,4116756480.0,268804096.0,325130240.0,211539968.0,235870208.0,185432064.0,372776960.0,24981504.0,101222400.0,73961472.0,201488384.0,115812352.0,162535424.0,44599296.0,43569152.0,158660608.0,216424448.0,4280365056.0,17.0,106.0,755.0
756,122351616.0,4275646464.0,4105654272.0,261953536.0,316690432.0,203790336.0,224032768.0,175550464.0,369229824.0,14565376.0,92549120.0,75030528.0,195796992.0,107220992.0,154472448.0,37349376.0,35594240.0,176062464.0,204513280.0,4268767232.0,17.0,106.0,756.0
757,119836672.0,4270276608.0,4100493312.0,258848768.0,312725504.0,202686464.0,218478592.0,171145216.0,378959872.0,10510336.0,90832896.0,94332928.0,201396224.0,105529344.0,152444928.0,38361088.0,33366016.0,210309120.0,198686720.0,4264423424.0,17.0,106.0,757.0
758,129505280.0,4282335232.0,4111632384.0,265697280.0,321171456.0,210419712.0,230350848.0,181024768.0,382500864.0,20891648.0,99495936.0,93214720.0,207054848.0,114124800.0,160516096.0,45604864.0,41279488.0,192937984.0,210575360.0,4275947520.0,17.0,106.0,758.0
759,132036608.0,4287729664.0,4116850688.0,268824576.0,325136384.0,211531776.0,235966464.0,185468928.0,372756480.0,24963072.0,101236736.0,73895936.0,201449472.0,115865600.0,162590720.0,44617728.0,43458560.0,158715904.0,216426496.0,4280326144.0,17.0,106.0,759.0
760,122378240.0,4275683328.0,4105764864.0,262012928.0,316719104.0,203806720.0,224151552.0,175622144.0,369240064.0,14598144.0,92571648.0,74964992.0,195766272.0,107286528.0,154562560.0,37355520.0,35538944.0,176113664.0,204556288.0,4268838912.0,17.0,106.0,760.0
761,119822336.0,4270266368.0,4100562944.0,258848768.0,312705024.0,202670080.0,218544128.0,171173888.0,378949632.0,10504192.0,90836992.0,94259200.0,201328640.0,105558016.0,152508416.0,38348800.0,33312768.0,210321408.0,198688768.0,4264464384.0,17.0,106.0,761.0
762,129486848.0,4282290176.0,4111650816.0,265654272.0,321118208.0,210350080.0,230363136.0,180996096.0,382472192.0,20836352.0,99465216.0,93175808.0,206972928.0,114108416.0,160544768.0,45572096.0,41207808.0,192944128.0,210518016.0,4275922944.0,17.0,106.0,762.0
763,132050944.0,4287686656.0,4116795392.0,268777472.0,325097472.0,211458048.0,235984896.0,185430016.0,372723712.0,24907776.0,101191680.0,73928704.0,201400320.0,115812352.0,162582528.0,44580864.0,43436032.0,158701568.0,216346624.0,4280268800.0,17.0,106.0,763.0
764,122376192.0,4275623936.0,4105660416.0,261963776.0,316657664.0,203732992.0,224161792.0,175564800.0,369207296.0,14548992.0,92518400.0,75057152.0,195758080.0,107204608.0,154542080.0,37347328.0,35536896.0,176101376.0,204472320.0,4268767232.0,17.0,106.0,764.0
765,119803904.0,4270196736.0,4100419584.0,258818048.0,312616960.0,202588160.0,218540032.0,171120640.0,378918912.0,10467328.0,90763264.0,94312448.0,201308160.0,105457664.0,152449024.0,38307840.0,33298432.0,210290688.0,198596608.0,4264386560.0,17.0,106.0,765.0
766,129466368.0,4282236928.0,4111542272.0,265654272.0,321032192.0,210296832.0,230416384.0,181000192.0,382455808.0,20840448.0,99450880.0,93204480.0,206958592.0,114059264.0,160493568.0,45547520.0,41191424.0,192854016.0,210477056.0,4275888128.0,17.0,106.0,766.0
767,132028416.0,4287643648.0,4116776960.0,268802048.0,325036032.0,211410944.0,236070912.0,185452544.0,372711424.0,24899584.0,101175296.0,73910272.0,201388032.0,115781632.0,162553856.0,44513280.0,43376640.0,158595072.0,216334336.0,4280244224.0,17.0,106.0,767.0
768,122378240.0,4275609600.0,4105654272.0,261949440.0,316661760.0,203692032.0,224239616.0,175601664.0,369192960.0,14536704.0,92514304.0,74975232.0,195725312.0,107208704.0,154505216.0,37275648.0,35422208.0,175998976.0,204482560.0,4268787712.0,17.0,106.0,768.0
769,119861248.0,4270249984.0,4100495360.0,258844672.0,312723456.0,202606592.0,218667008.0,171196416.0,378953728.0,10522624.0,90816512.0,94257152.0,201340928.0,105512960.0,152483840.0,38334464.0,33255424.0,210247680.0,198676480.0,4264470528.0,17.0,106.0,769.0
770,129536000.0,4282304512.0,4111640576.0,265697280.0,321189888.0,210356224.0,230559744.0,181092352.0,382527488.0,20934656.0,99500032.0,93222912.0,207050752.0,114108416.0,160565248.0,45608960.0,41265152.0,192940032.0,210571264.0,4275953664.0,17.0,106.0,770.0
771,132102144.0,4287713280.0,4116852736.0,268830720.0,325199872.0,211478528.0,236197888.0,185540608.0,372795392.0,25028608.0,101208064.0,73967616.0,201480192.0,115824640.0,162596864.0,44572672.0,43493376.0,158734336.0,216446976.0,4280358912.0,17.0,106.0,771.0
772,122408960.0,4275640320.0,4105699328.0,262000640.0,316741632.0,203735040.0,224346112.0,175640576.0,369250304.0,14612480.0,92512256.0,75040768.0,195778560.0,107192320.0,154511360.0,37285888.0,35489792.0,176144384.0,204556288.0,4268883968.0,17.0,106.0,772.0
773,119840768.0,4270223360.0,4100474880.0,258865152.0,312705024.0,202586112.0,218738688.0,171180032.0,378963968.0,10514432.0,90787840.0,94347264.0,201361408.0,105459712.0,152451072.0,38316032.0,33271808.0,210382848.0,198686720.0,4264470528.0,17.0,106.0,773.0
774,129521664.0,4282263552.0,4111575040.0,265697280.0,321146880.0,210311168.0,230598656.0,181055488.0,382533632.0,20838400.0,99450880.0,93308928.0,207046656.0,114049024.0,160499712.0,45559808.0,41183232.0,193009664.0,210536448.0,4275865600.0,17.0,106.0,774.0
775,132083712.0,4287657984.0,4116762624.0,268886016.0,325148672.0,211437568.0,236253184.0,185505792.0,372799488.0,24928256.0,101169152.0,74039296.0,201467904.0,115767296.0,162555904.0,44548096.0,43368448.0,158801920.0,216410112.0,4280258560.0,17.0,106.0,775.0
776,122415104.0,4275605504.0,4105611264.0,262006784.0,316690432.0,203702272.0,224413696.0,175644672.0,369254400.0,14569472.0,92518400.0,75106304.0,195790848.0,107159552.0,154499072.0,37316608.0,35434496.0,176158720.0,204519424.0,4268775424.0,17.0,106.0,776.0
777,119861248.0,4270229504.0,4100415488.0,258818048.0,312668160.0,202573824.0,218804224.0,171212800.0,378966016.0,10502144.0,90796032.0,94371840.0,201355264.0,105447424.0,152446976.0,38338560.0,33204224.0,210298880.0,198664192.0,4264435712.0,17.0,106.0,777.0
778,129536000.0,4282300416.0,4111556608.0,265682944.0,321132544.0,210313216.0,230694912.0,181108736.0,382543872.0,20887552.0,99471360.0,93310976.0,207056896.0,114046976.0,160575488.0,45639680.0,41129984.0,192985088.0,210589696.0,4275957760.0,17.0,106.0,778.0
779,132098048.0,4287719424.0,4116766720.0,268855296.0,325156864.0,211453952.0,236351488.0,185577472.0,372826112.0,25004032.0,101222400.0,74045440.0,201504768.0,115802112.0,162699264.0,44660736.0,43364352.0,158826496.0,216483840.0,4280330240.0,17.0,106.0,779.0
780,122400768.0,4275654656.0,4105633792.0,262037504.0,316704768.0,203714560.0,224516096.0,175691776.0,369295360.0,14624768.0,92538880.0,75096064.0,195823616.0,107196416.0,154626048.0,37328896.0,35430400.0,176214016.0,204617728.0,4268808192.0,17.0,106.0,780.0
781,119836672.0,4270256128.0,4100468736.0,258918400.0,312670208.0,202577920.0,218923008.0,171229184.0,378996736.0,10547200.0,90796032.0,94353408.0,201396224.0,105455616.0,152541184.0,38223872.0,33216512.0,210374656.0,198793216.0,4264464384.0,17.0,106.0,781.0
782,129488896.0,4282279936.0,4111597568.0,265779200.0,321110016.0,210290688.0,230780928.0,181088256.0,382543872.0,20901888.0,99461120.0,93306880.0,207083520.0,114026496.0,160600064.0,45498368.0,41127936.0,193046528.0,210679808.0,4275963904.0,17.0,106.0,782.0
783,132009984.0,4287643648.0,4116736000.0,268863488.0,325072896.0,211382272.0,236378112.0,185503744.0,372799488.0,24942592.0,101152768.0,74059776.0,201510912.0,115699712.0,162646016.0,44447744.0,43300864.0,158855168.0,216492032.0,4280285184.0,17.0,106.0,783.0
784,122308608.0,4275566592.0,4105560064.0,261965824.0,316581888.0,203616256.0,224505856.0,175605760.0,369235968.0,14544896.0,92467200.0,75153408.0,195815424.0,107083776.0,154546176.0,37191680.0,35338240.0,176211968.0,204570624.0,4268736512.0,17.0,106.0,784.0
785,119779328.0,4270196736.0,4100415488.0,258875392.0,312588288.0,202526720.0,218949632.0,171198464.0,378978304.0,10496000.0,90783744.0,94418944.0,201408512.0,105402368.0,152502272.0,38215680.0,33136640.0,210354176.0,198758400.0,4264411136.0,17.0,106.0,785.0
786,129476608.0,4282249216.0,4111523840.0,265701376.0,321067008.0,210276352.0,230828032.0,181096448.0,382550016.0,20877312.0,99461120.0,93349888.0,207095808.0,114022400.0,160583680.0,45496320.0,41080832.0,193007616.0,210642944.0,4275943424.0,17.0,106.0,786.0
787,132036608.0,4287666176.0,4116752384.0,268773376.0,325074944.0,211400704.0,236472320.0,185565184.0,372819968.0,24973312.0,101212160.0,74110976.0,201537536.0,115763200.0,162660352.0,44507136.0,43309056.0,158857216.0,216489984.0,4280324096.0,17.0,106.0,787.0
788,122372096.0,4275634176.0,4105674752.0,261990400.0,316643328.0,203698176.0,224681984.0,175730688.0,369297408.0,14637056.0,92561408.0,75180032.0,195895296.0,107190272.0,154628096.0,37281792.0,35395584.0,176246784.0,204630016.0,4268840960.0,17.0,106.0,788.0
789,119818240.0,4270249984.0,4100499456.0,258916352.0,312619008.0,202598400.0,219113472.0,171304960.0,379019264.0,10588160.0,90839040.0,94408704.0,201490432.0,105465856.0,152586240.0,38320128.0,33202176.0,210403328.0,198811648.0,4264501248.0,17.0,106.0,789.0
790,129509376.0,4282312704.0,4111632384.0,265795584.0,321064960.0,210341888.0,230993920.0,181186560.0,382580736.0,20981760.0,99518464.0,93349888.0,207169536.0,114067456.0,160677888.0,45590528.0,41160704.0,193075200.0,210696192.0,4276000768.0,17.0,106.0,790.0
791,132057088.0,4287682560.0,4116779008.0,268896256.0,325031936.0,211439616.0,236595200.0,185610240.0,372836352.0,25026560.0,101232640.0,74072064.0,201560064.0,115763200.0,162721792.0,44552192.0,43345920.0,158916608.0,216477696.0,4280315904.0,17.0,106.0,791.0
792,122353664.0,4275607552.0,4105605120.0,262021120.0,316524544.0,203659264.0,224731136.0,175697920.0,369281024.0,14628864.0,92547072.0,75159552.0,195872768.0,107145216.0,154621952.0,37289984.0,35385344.0,176308224.0,204546048.0,4268824576.0,17.0,106.0,792.0
793,119810048.0,4270231552.0,4100425728.0,258942976.0,312514560.0,202541056.0,219156480.0,171247616.0,379015168.0,10555392.0,90816512.0,94439424.0,201459712.0,105416704.0,152551424.0,38262784.0,33177600.0,210462720.0,198703104.0,4264466432.0,17.0,106.0,793.0
794,129490944.0,4282263552.0,4111505408.0,265719808.0,320948224.0,210272256.0,230989824.0,181106688.0,382576640.0,20887552.0,99471360.0,93384704.0,207118336.0,113995776.0,160598016.0,45484032.0,41084928.0,193132544.0,210534400.0,4275937280.0,17.0,106.0,794.0
795,132001792.0,4287606784.0,4116643840.0,268736512.0,324886528.0,211331072.0,236560384.0,185503744.0,372811776.0,24922112.0,101167104.0,74119168.0,201500672.0,115683328.0,162613248.0,44462080.0,43272192.0,158941184.0,216348672.0,4280276992.0,17.0,106.0,795.0
796,122357760.0,4275601408.0,4105582592.0,262002688.0,316456960.0,203642880.0,224792576.0,175693824.0,369324032.0,14628864.0,92551168.0,75239424.0,195889152.0,107126784.0,154593280.0,37259264.0,35403776.0,176349184.0,204568576.0,4268826624.0,17.0,106.0,796.0
797,119844864.0,4270260224.0,4100472832.0,258934784.0,312479744.0,202559488.0,219242496.0,171311104.0,379039744.0,10610688.0,90853376.0,94498816.0,201498624.0,105443328.0,152561664.0,38293504.0,33224704.0,210470912.0,198838272.0,4264515584.0,17.0,106.0,797.0
798,129519616.0,4282277888.0,4111548416.0,265766912.0,320940032.0,210270208.0,231098368.0,181168128.0,382570496.0,20961280.0,99532800.0,93374464.0,207149056.0,114024448.0,160620544.0,45518848.0,41129984.0,193105920.0,210853888.0,4276004864.0,17.0,106.0,798.0
799,132061184.0,4287668224.0,4116715520.0,268920832.0,324927488.0,211394560.0,236738560.0,185600000.0,372848640.0,25028608.0,101244928.0,74110976.0,201580544.0,115724288.0,162697216.0,44488704.0,43341824.0,159014912.0,216897536.0,4280381440.0,17.0,106.0,799.0
800,122380288.0,4275650560.0,4105578496.0,262131712.0,316473344.0,203687936.0,224942080.0,175734784.0,369338368.0,14671872.0,92583936.0,75190272.0,195923968.0,107145216.0,154648576.0,37251072.0,35432448.0,176410624.0,205119488.0,4268861440.0,17.0,106.0,800.0
801,119828480.0,4270288896.0,4100384768.0,259016704.0,312459264.0,202565632.0,219369472.0,171304960.0,379056128.0,10596352.0,90869760.0,94435328.0,201478144.0,105435136.0,152594432.0,38266880.0,33218560.0,210518016.0,199303168.0,4264464384.0,17.0,106.0,801.0
802,129501184.0,4282306560.0,4111501312.0,265824256.0,320886784.0,210272256.0,231186432.0,181147648.0,382603264.0,20920320.0,99500032.0,93380608.0,207140864.0,114003968.0,160643072.0,45494272.0,41123840.0,193161216.0,211165184.0,4275927040.0,17.0,106.0,802.0
803,132040704.0,4287657984.0,4116658176.0,268851200.0,324876288.0,211361792.0,236756992.0,185585664.0,372862976.0,24979456.0,101216256.0,74176512.0,201566208.0,115695616.0,162689024.0,44521472.0,43321344.0,159049728.0,216975360.0,4280281088.0,17.0,106.0,803.0
804,122343424.0,4275570688.0,4105496576.0,261982208.0,316397568.0,203587584.0,224899072.0,175699968.0,369287168.0,14596096.0,92534784.0,75243520.0,195862528.0,107083776.0,154585088.0,37287936.0,35350528.0,176402432.0,205023232.0,4268767232.0,17.0,106.0,804.0
805,119842816.0,4270213120.0,4100354048.0,258914304.0,312414208.0,202500096.0,219340800.0,171276288.0,379013120.0,10532864.0,90828800.0,94509056.0,201435136.0,105392128.0,152555520.0,38307840.0,33093632.0,210507776.0,199184384.0,4264448000.0,17.0,106.0,805.0
806,129550336.0,4282277888.0,4111511552.0,265799680.0,320897024.0,210255872.0,231223296.0,181166080.0,382568448.0,20901888.0,99497984.0,93456384.0,207126528.0,113989632.0,160620544.0,45510656.0,41019392.0,193212416.0,211105792.0,4275974144.0,17.0,106.0,806.0
807,132098048.0,4287666176.0,4116690944.0,268916736.0,324892672.0,211357696.0,236857344.0,185608192.0,372811776.0,24991744.0,101206016.0,74184704.0,201555968.0,115716096.0,162639872.0,44437504.0,43261952.0,159119360.0,216952832.0,4280320000.0,17.0,106.0,807.0
808,122417152.0,4275634176.0,4105578496.0,262113280.0,316436480.0,203642880.0,225054720.0,175747072.0,369278976.0,14645248.0,92553216.0,75223040.0,195903488.0,107122688.0,154570752.0,37195776.0,35350528.0,176488448.0,205058048.0,4268816384.0,17.0,106.0,808.0
809,119857152.0,4270241792.0,4100431872.0,258985984.0,312391680.0,202514432.0,219455488.0,171302912.0,378978304.0,10579968.0,90830848.0,94431232.0,201478144.0,105394176.0,152502272.0,38197248.0,33118208.0,210542592.0,199204864.0,4264452096.0,17.0,106.0,809.0
810,129550336.0,4282298368.0,4111556608.0,265842688.0,320823296.0,210237440.0,231325696.0,181180416.0,382533632.0,20912128.0,99504128.0,93353984.0,207130624.0,113983488.0,160561152.0,45441024.0,40984576.0,193224704.0,211107840.0,4275959808.0,17.0,106.0,810.0
811,132063232.0,4287670272.0,4116692992.0,268904448.0,324808704.0,211329024.0,236918784.0,185593856.0,372793344.0,24944640.0,101206016.0,74088448.0,201529344.0,115675136.0,162623488.0,44408832.0,43171840.0,159133696.0,216918016.0,4280305664.0,17.0,106.0,811.0
812,122376192.0,4275611648.0,4105566208.0,262041600.0,316342272.0,203599872.0,225089536.0,175699968.0,369268736.0,14565376.0,92528640.0,75169792.0,195858432.0,107063296.0,154568704.0,37146624.0,35260416.0,176498688.0,204988416.0,4268810240.0,17.0,106.0,812.0
813,119822336.0,4270200832.0,4100368384.0,258965504.0,312293376.0,202483712.0,219525120.0,171255808.0,378982400.0,10498048.0,90800128.0,94420992.0,201433088.0,105334784.0,152487936.0,38146048.0,33044480.0,210548736.0,199149568.0,4264454144.0,17.0,106.0,813.0
814,129497088.0,4282230784.0,4111441920.0,265742336.0,320722944.0,210190336.0,231346176.0,181110784.0,382529536.0,20858880.0,99448832.0,93374464.0,207104000.0,113905664.0,160548864.0,45375488.0,40931328.0,193212416.0,211019776.0,4275937280.0,17.0,106.0,814.0
815,132022272.0,4287619072.0,4116609024.0,268847104.0,324720640.0,211273728.0,236957696.0,185528320.0,372783104.0,24924160.0,101175296.0,74143744.0,201539584.0,115623936.0,162596864.0,44367872.0,43139072.0,159145984.0,216858624.0,4280283136.0,17.0,106.0,815.0
816,122324992.0,4275595264.0,4105531392.0,262045696.0,316274688.0,203540480.0,225163264.0,175677440.0,369248256.0,14581760.0,92514304.0,75200512.0,195893248.0,107036672.0,154544128.0,37126144.0,35237888.0,176484352.0,204974080.0,4268800000.0,17.0,106.0,816.0
817,119824384.0,4270245888.0,4100390912.0,258975744.0,312285184.0,202463232.0,219613184.0,171294720.0,378986496.0,10534912.0,90806272.0,94437376.0,201484288.0,105353216.0,152526848.0,38154240.0,33036288.0,210532352.0,199165952.0,4264474624.0,17.0,106.0,817.0
818,129503232.0,4282288128.0,4111503360.0,265803776.0,320733184.0,210204672.0,231479296.0,181182464.0,382547968.0,20879360.0,99481600.0,93351936.0,207151104.0,113952768.0,160608256.0,45406208.0,40929280.0,193247232.0,211070976.0,4275986432.0,17.0,106.0,818.0
819,132046848.0,4287705088.0,4116717568.0,268931072.0,324743168.0,211339264.0,237117440.0,185645056.0,372824064.0,24961024.0,101238784.0,74096640.0,201586688.0,115681280.0,162691072.0,44412928.0,43157504.0,159221760.0,216942592.0,4280360960.0,17.0,106.0,819.0
